9.840338755259500658e+01,1.312011839290821058e+02,8.625328635672747168e+01
8.651535307269189445e+01,1.263206282141980523e+02,8.094495415408493955e+01
1.212242760177696397e+02,7.829027779627396910e+01,8.419746785991894455e+01
7.308666656519018545e+01,7.596593649747393329e+01,1.159038821622054058e+02
4.703654829785762104e+01,5.266983300770330345e+01,1.207680531441650231e+02
4.688103766027339248e+01,1.258260579830600250e+02,6.297010604650193244e+01
1.206709456881823570e+02,7.009902233583562747e+01,7.474927598881971846e+01
1.152953187278662313e+02,7.344292277916838430e+01,4.715487887817150181e+01
5.946153841048505484e+01,5.323023907808766353e+01,1.096911714827448492e+02
4.223119346846903710e+01,1.038498329845231467e+02,4.967670733655567972e+01
1.081786954977764168e+02,5.698043051574063611e+01,4.700738797427803206e+01
5.762964374224555542e+01,1.022687386941479417e+02,5.545884428974959235e+01
4.343410185601626949e+01,1.065274112305823735e+02,4.486709705986230290e+01
5.551331761057794978e+01,5.654244988821712070e+01,1.109628507339193391e+02
5.464706345098020535e+01,1.155840030597884294e+02,5.737173995801910564e+01
1.308172455697228997e+02,4.471135047854340883e+01,4.412213777392673109e+01
7.071269082054173793e+01,6.053538451820756450e+01,1.258568544882258919e+02
5.274736551953742492e+01,6.139217814394582007e+01,1.206966028986334436e+02
6.039315433815997380e+01,1.257459657871479095e+02,5.842274655323797816e+01
6.835310332623464546e+01,4.698688207348484269e+01,1.205970805571843130e+02
1.256571888318172512e+02,3.614346488759474596e+01,5.922838611450508495e+01
6.095755517312149863e+01,1.309326835046342410e+02,7.621475353689143617e+01
1.260127394424321778e+02,3.816140132226301773e+01,7.056934826981361653e+01
1.313024427694601002e+02,4.284128001306233813e+01,7.586167878699686185e+01
4.420393697044245584e+01,3.856085404933955374e+01,1.368073727601982057e+02
4.101828007497927331e+01,1.321174918322169276e+02,3.636754713440765130e+01
8.216906668685136594e+01,1.376402046817418068e+02,3.355892035515115879e+01
1.329678908058282047e+02,7.280836705764852468e+01,3.517519527747807473e+01
3.387727470716417599e+01,7.152597166292602537e+01,1.280938186960948997e+02
3.702681302646697503e+01,7.586071552556720121e+01,1.230118236610852733e+02
4.351669062187134784e+01,1.177158307288577674e+02,4.014223134508949897e+01
4.134263211133806948e+01,5.572419408428316956e+01,1.226160114983985068e+02
6.640509959602074730e+01,1.277223967050964575e+02,4.119550994526296961e+01
6.040839369789300406e+01,1.226280098621279109e+02,6.037118866408235363e+01
1.173248554712637031e+02,3.668239087255991393e+01,4.881027795621170640e+01
1.118040806388426631e+02,5.130528805197735664e+01,3.977301899994392187e+01
1.060562201071264923e+02,4.173704071391677672e+01,3.800983511371011048e+01
4.777602514132978229e+01,1.000714219540743102e+02,5.081983170874055133e+01
4.236551073343884610e+01,4.280663070159146599e+01,1.042562420056002566e+02
1.086176707340585637e+02,4.024793163512204330e+01,4.246566640329120190e+01
1.027463866513825224e+02,4.978245038890822372e+01,4.919430769864025166e+01
6.599869605589803712e+01,7.752481330963915696e+01,1.174659310953905447e+02
7.179619693384707091e+01,4.460012097159880540e+01,1.119672845354067334e+02
6.165825846103687269e+01,1.062407832937799412e+02,4.403284209134066884e+01
5.913394429783121353e+01,4.967162578171573273e+01,1.106927801283138990e+02
6.538737425340313791e+01,5.998682474663979747e+01,1.049130637164305000e+02
5.824207749672273593e+01,9.889095367555533755e+01,5.550762551997618033e+01
9.261540241424508224e+01,3.960501298552348715e+01,4.628107096885322846e+01
5.818187210674420839e+01,9.649175287065500584e+01,5.825260639299549581e+01
4.996148990727665051e+01,4.682579089041581000e+01,9.010917417563128140e+01
4.818021249474459466e+01,1.042900529009251898e+02,3.906646037033947039e+01
4.595013875970664685e+01,4.398679545236925037e+01,9.822474950996205223e+01
1.127369300813615354e+02,3.826134850184545400e+01,3.620277488831836621e+01
1.174348974535887606e+02,3.595278061481410958e+01,3.870101478057705435e+01
4.385792252625610388e+01,1.223274974467539380e+02,4.038018001370831911e+01
1.170073033909973361e+02,4.597000582685436854e+01,4.698845080200887736e+01
4.390670280973924378e+01,4.726251229015040423e+01,1.114664180118480061e+02
5.328842153874693821e+01,1.056963006850622975e+02,5.053547095236749698e+01
1.101043297344543532e+02,5.460916513780751558e+01,5.365243417377552504e+01
4.401277480143203746e+01,1.042811451997412604e+02,4.446113346479535977e+01
1.086333681858996272e+02,4.054219501206237908e+01,4.190237805315651087e+01
4.289900870830567214e+01,1.235843787954957378e+02,4.756251170214743951e+01
5.141950525753016166e+01,5.095015713253006595e+01,1.287417837467125992e+02
4.813717403513567916e+01,4.601275508830303806e+01,1.236968416983782646e+02
1.184405301312169740e+02,5.250091743677283773e+01,5.236031370224264236e+01
5.298717713515820549e+01,1.129636394906731738e+02,5.065444278393413668e+01
1.176735620729812553e+02,5.052829224525220297e+01,5.487856835012755141e+01
4.820863261687176049e+01,1.121617629208888047e+02,4.429171047476126688e+01
1.168364811257506659e+02,5.033389210626172883e+01,4.363359484322613469e+01
4.514884276244254124e+01,4.490405030100754402e+01,1.321233408337309356e+02
3.791162862711577475e+01,1.272158944313831057e+02,4.294228746834141219e+01
1.325241018863824252e+02,4.288366931421326456e+01,3.978950799410132788e+01
3.802502207356637598e+01,1.276415967768333388e+02,3.509529300719769651e+01
1.329783993818572299e+02,3.456267798486624088e+01,3.000593759424460671e+01
8.288009360974088224e+01,5.577748800028209075e+01,1.489617453332368484e+02
4.135652133680210341e+01,1.447868934405530297e+02,5.005115968639216817e+01
6.342164946469397080e+01,4.300392155530842331e+01,1.508656831069806685e+02
5.734315132078410926e+01,7.797077991895483251e+01,1.467935234754211820e+02
4.775795798873092934e+01,4.617527529351236382e+01,1.529814956870206402e+02
5.441142700421097800e+01,1.698564745148928807e+02,4.071680068983160083e+01
4.597059451773830574e+01,1.666114908452644841e+02,4.104690254246946779e+01
4.545871202751444429e+01,1.632377426879972973e+02,3.450053694336619969e+01
1.597250009094936161e+02,4.312992549634010686e+01,4.331896760004996594e+01
4.854678606227511040e+01,1.560623005711924236e+02,4.830347365959842421e+01
1.522387248278337211e+02,4.614813001219526711e+01,9.642856547540348799e+01
4.976922338649137600e+01,6.823522362438855282e+01,1.482440815367070570e+02
9.485772784236623067e+01,1.544859990487816219e+02,4.869515359597178161e+01
1.505574201016900986e+02,1.001413624593566993e+02,3.578475711039033058e+01
1.464524745301133066e+02,4.411151010665287941e+01,3.995173565898783608e+01
1.421661755796050102e+02,5.282006984331815147e+01,6.381713432458453639e+01
6.143373073088847036e+01,4.670802875292231704e+01,1.376940325283681261e+02
3.553832229679961330e+01,1.330316489082287319e+02,1.125668869568198573e+02
9.412132823305489637e+01,5.865883414114556871e+01,1.385910081193231349e+02
4.538620076655040236e+01,4.631079147615892566e+01,1.339674847988711690e+02
4.526279255970308668e+01,1.291555339586367666e+02,4.044029787316950575e+01
4.883051253390804902e+01,1.345651037840746653e+02,3.951272000999541234e+01
4.626710385556823724e+01,3.626105423273769190e+01,1.297888343304815919e+02
1.352346903076621345e+02,5.103007183845041084e+01,5.341414314066964408e+01
7.279357284569495334e+01,1.409100989724083774e+02,4.389927347967856974e+01
6.733340557056781961e+01,1.364055499776535783e+02,4.508776667501433622e+01
1.317109160292151557e+02,4.559520217941489761e+01,4.494697702379960447e+01
1.268157952811815079e+02,4.443277564893723763e+01,4.255705812295765611e+01
1.217098253906814165e+02,4.243920006961980107e+01,8.844034885825878689e+01
4.259829419935745420e+01,6.347923538763834728e+01,1.163829396994770349e+02
1.108255531021657845e+02,8.317246567045822303e+01,4.566995740039752150e+01
4.263161162172552565e+01,5.447039257548576785e+01,1.258620031057813691e+02
5.961992121050728599e+01,4.060807803848999953e+01,1.206852889545527887e+02
5.033854126837705678e+01,9.091847001520157789e+01,1.152889845903090844e+02
3.000886378014742206e+01,1.096670394920192990e+02,4.799862199757532721e+01
8.602737077355524775e+01,1.142301498584664046e+02,4.937460494316848525e+01
5.720550404414786527e+01,1.189894337193061773e+02,4.688539086185144100e+01
4.656372674656936539e+01,1.239561003230170400e+02,5.767515694409312488e+01
1.187244898664009440e+02,4.834089302325124748e+01,3.842021350868594709e+01
1.237044780406327504e+02,3.624342222277326897e+01,4.180572730580309582e+01
5.361753128335251972e+01,5.567144592033817219e+01,1.289053036825777667e+02
4.077775968143438234e+01,3.897629792279548866e+01,1.343354611283714917e+02
3.266665241979686130e+01,1.504193420810126440e+02,5.305822975119269813e+01
1.463480295935756317e+02,4.365242742821580180e+01,4.677388341696992313e+01
4.350431088389859724e+01,4.519491737354461236e+01,1.421115457270647369e+02
4.041533117299434963e+01,9.510526127807644059e+01,1.481159661946770427e+02
1.543680639323284254e+02,4.658857730089706450e+01,9.154829080346036108e+01
5.519045510420924217e+01,1.608760125513176149e+02,5.460629797208761715e+01
5.311058279846050567e+01,9.721050348333480429e+01,1.676499800405449605e+02
9.492707364827360550e+01,1.642857658887222101e+02,6.387033524994305367e+01
4.733896841047301507e+01,1.607806635850781163e+02,7.090116138880716790e+01
6.150296880941813527e+01,1.571328970281788884e+02,5.793746476864625095e+01
1.533407487719491655e+02,5.077606840846134162e+01,9.201997591511349128e+01
5.539324927464840442e+01,1.494015949483847407e+02,4.882810423784103193e+01
1.661444210338920016e+02,5.483070852525037253e+01,5.177729835947061332e+01
1.627640609997009449e+02,6.214342155422392722e+01,6.146607440949869527e+01
6.134823945180151128e+01,4.501918044847417377e+01,1.592531288508948251e+02
4.722300638170901976e+01,1.095114450334734499e+02,1.660189878821771288e+02
1.730683258361803212e+02,8.792290322032449978e+01,5.963500939258180722e+01
6.519760886331408756e+01,5.008590934814843365e+01,1.699911558187278047e+02
5.583812186842342129e+01,6.327914818209775660e+01,1.667774208085435248e+02
5.860237293725320740e+01,5.529685091379331396e+01,1.634174871880566116e+02
5.240865525189067853e+01,1.599025026512461238e+02,9.567360056917016209e+01
1.562246202797642241e+02,7.408585972716257118e+01,7.978930398780737221e+01
6.956932971322328285e+01,1.627937582530713883e+02,6.319649157435354425e+01
6.276417377180588630e+01,1.592049152605268034e+02,8.537104060876886535e+01
9.534342275406615386e+01,1.554539768844098546e+02,1.038985726506373908e+02
6.212057091403480058e+01,1.515373802920122159e+02,6.157601275300498145e+01
1.474516799016032280e+02,5.280628532003041897e+01,8.238335303837463641e+01
1.431930928493794113e+02,5.246571897252444217e+01,5.568099435810273690e+01
1.387571186405257606e+02,5.596482414402589001e+01,9.666456040246097814e+01
1.341383092226081430e+02,8.122255810601761539e+01,9.046023874471592308e+01
6.552853301856424650e+01,8.769189659994077601e+01,1.293302177170072014e+02
5.667196995204680832e+01,6.865965100111498032e+01,1.243254957316668623e+02
1.191160654029068979e+02,5.166063141154990035e+01,6.045171015068491016e+01
5.580257273114752081e+01,5.932995001476312780e+01,1.345266134855891096e+02
5.829500144772326564e+01,1.297493980029412626e+02,5.247561586019735103e+01
7.110281726573548156e+01,7.060441768213647151e+01,1.351929017922749665e+02
8.921060566910409761e+01,1.304491008820033073e+02,4.841083610196519516e+01
5.984106426189998729e+01,1.359260108568674923e+02,4.607276057447515427e+01
9.919148936908476344e+01,1.416316269552270057e+02,8.541148019490394461e+01
8.180862578647750638e+01,1.371572825097057375e+02,7.615097673442481607e+01
1.324937564320733543e+02,7.143462943228431072e+01,4.347540256793655544e+01
1.276314799200784336e+02,2.832195463409622249e+01,3.787320882679944845e+01
1.225607984742911043e+02,6.591116649439058506e+01,3.249676116744880972e+01
7.306185904084223637e+01,3.899511012608914484e+01,1.172722226909363314e+02
3.272536342346014493e+01,4.587275754524043947e+01,1.221732650825975242e+02
3.571378731159163067e+01,6.578078117155757809e+01,1.272725067910192536e+02
7.686656535801253654e+01,6.803225423465096355e+01,1.325795183744926362e+02
5.539474648977097360e+01,1.381046582693475102e+02,3.382012232567488752e+01
3.823456049449175964e+01,3.884600533680657009e+01,1.334421383433811172e+02
4.108532112438273032e+01,7.265248253952773894e+01,1.494190691252461249e+02
1.660633069246048592e+02,4.577565164887899840e+01,5.307359601326034237e+01
7.783635765106807014e+01,1.729867716848453938e+02,7.769124987117743331e+01
